Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
191622,08-04-2019 19:28,4.65318E+18,fraud_Balistreri-Nader,misc_pos,41.77,Robert,Hall,M,371 Anthony Trail Suite 354,Glade Spring,VA,24340,36.7779,-81.7676,5657,Clinical psychologist,29-04-1987,955b2af80f0825c703486228e8915c46,1333913312,37.087314,-82.470845,0
40489,24-01-2019 19:22,4.46746E+18,fraud_Medhurst Inc,home,159,Rita,Myers,F,75703 Hernandez Corner Suite 348,Tampa,FL,33620,28.06,-82.4079,717255,Waste management officer,16-09-1966,de2098b22edf9e58cc55c151d0851df1,1327432942,28.10599,-82.307233,0
641751,30-09-2019 02:14,3.76657E+14,fraud_Hamill-Daugherty,misc_net,145.05,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",03-12-1985,1d9f20b19b8e538fb3ef8e21eba73ec7,1348971288,30.468253,-95.267525,0
624723,22-09-2019 18:22,4.58766E+18,fraud_Cummerata-Hilpert,entertainment,86.41,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",08-05-2004,2345f834f47d721dbfc888770d7e665e,1348338141,41.058903,-88.574269,0
231035,27-04-2019 01:33,4.68915E+18,"fraud_Raynor, Reinger and Hagenes",gas_transport,61.7,Steven,Brooks,M,2622 Reynolds Isle,Manley,NE,68403,40.9207,-96.168,206,Human resources officer,04-10-1967,b769906146664a07f16bc96dc5124b0d,1335490421,41.097099,-95.294121,0
39145,23-01-2019 18:11,4.48826E+18,fraud_Kessler Group,travel,1.26,Jessica,Shaw,F,5745 Blair Locks,West Columbia,SC,29170,33.9568,-81.1405,52126,Chemical engineer,23-08-1929,8595cef1ef718d7c8e52312627d89e8a,1327342312,34.400458,-81.062386,0
885159,23-12-2019 02:48,6.59286E+15,fraud_Goodwin-Nitzsche,grocery_pos,106.01,Ashley,Whitehead,F,58188 Madison Meadow Apt. 949,Cowlesville,NY,14037,42.8112,-78.4481,1166,Colour technologist,12-06-1983,6936712e61fca2643e7e9a9394398f59,1356230888,42.283975,-79.191429,0
665666,11-10-2019 00:40,6.01131E+15,fraud_Jewess LLC,shopping_pos,6.79,Daniel,Jones,M,290 Kathryn Fall,Huntsville,AL,35803,34.6205,-86.551,190178,"Engineer, automotive",06-06-1959,a7d97cc89f4e2702be666f7c6d20de66,1349916053,34.238735,-86.937959,0
183103,05-04-2019 22:03,3.55972E+15,"fraud_Pouros, Walker and Spencer",kids_pets,53.73,Matthew,Huerta,M,622 Williams Trafficway,Ringwood,IL,60072,42.4048,-88.3054,928,Outdoor activities/education manager,13-05-1985,ddf54d5a54441025d6b1e3d5752cbf18,1333663386,42.920063,-87.631383,0
206356,15-04-2019 13:09,3.82956E+13,fraud_Metz-Boehm,shopping_pos,3.25,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,14-06-1983,13eea0ada9d1936f17fe57c802f192d4,1334495378,34.0938,-100.290076,0
191963,08-04-2019 21:32,2.13142E+14,"fraud_Schoen, Nienow and Bauch",personal_care,84.77,Margaret,Curtis,F,742 Oneill Shore,Florence,MS,39073,32.153,-90.1217,19685,Fine artist,24-12-1984,e08d4b5aa3da7dce3655abd7be7b8cb5,1333920720,31.165744,-90.373121,0
551216,24-08-2019 04:42,3.45832E+14,fraud_Jewess LLC,shopping_pos,52.63,Jason,Mcmahon,M,6385 Donald Square Suite 429,Springfield,VA,22151,38.8029,-77.2116,104396,Production engineer,20-11-1950,6cddbd08c7af38b4ba8044a4293981c7,1345783353,39.19965,-76.354442,0
570354,30-08-2019 22:03,3.5239E+15,"fraud_Graham, Hegmann and Hammes",food_dining,13.48,Joshua,Carpenter,M,04975 Allison Shoal,Bronx,NY,10463,40.8798,-73.9067,1382480,"Therapist, drama",09-11-1990,705ccf6d40d64e864c70e7234b3928be,1346364225,41.193734,-74.874866,0
103905,01-03-2019 20:29,1.80068E+14,fraud_Abbott-Rogahn,entertainment,8.6,Mary,Juarez,F,35440 Ryan Islands,North Prairie,WI,53153,42.9385,-88.395,2328,Applications developer,06-01-1942,3dd2b002d96d6c6cceafa8e7c3e02c04,1330633760,42.43583,-87.895454,0
380722,24-06-2019 02:26,2.28374E+15,"fraud_Johnston, Nikolaus and Maggio",grocery_net,25.86,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,27-12-1997,053dcacf6046cdb50c51ca5c3dbde183,1340504760,34.432024,-83.390924,0
746282,15-11-2019 18:38,1.80085E+14,fraud_Hammes-Beatty,kids_pets,37.41,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,18-01-1970,d53ca73fbafac9ee1a23477994cf6dc8,1353004698,29.566915,-96.690272,0
675375,14-10-2019 16:58,2.13162E+14,fraud_Sporer-Keebler,personal_care,48.08,Monica,Lane,F,3270 Scott Islands,East Andover,ME,4226,44.6084,-70.6993,190,Animal nutritionist,17-04-1970,2d6840bb9f2d5032ab5363dd46eca120,1350233901,44.660719,-70.940518,0
612795,17-09-2019 00:15,3.50238E+15,fraud_Rau and Sons,grocery_pos,108.3,Kathleen,Martin,F,659 Nicole Cove Suite 560,New Waverly,TX,77358,30.5354,-95.4532,4993,"Scientist, biomedical",30-11-1948,663e53af60910183ce5885d59861b8b5,1347840941,30.323488,-95.111504,0
500054,05-08-2019 10:23,3.59822E+15,fraud_Cassin-Harvey,grocery_net,74.99,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",21-10-1970,dd13688e69d773b73a0a954294b3bcce,1344162214,41.493102,-73.883164,0
573343,31-08-2019 20:37,4.45237E+15,fraud_Stoltenberg-Beatty,shopping_pos,20.94,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,04-03-1978,4c9b8575777bf908339d6368ca9b5dfc,1346445477,31.459132,-96.778146,0
1083481,26-03-2020 00:39,3.40951E+14,fraud_Kuphal-Predovic,misc_net,17.59,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962,41.0442,-73.9609,5950,Records manager,02-07-1971,6656e7db9a2e203846326d0ee63823a8,1364258371,40.541032,-73.209874,0
1198175,16-05-2020 01:52,4.26578E+15,fraud_Welch Inc,misc_net,62.89,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",05-01-1954,79cdd520268bb8a7b87ff8d00662f2b5,1368669142,34.709851,-92.159942,0
385321,25-06-2019 15:55,6.30442E+11,fraud_Padberg-Sauer,home,34.07,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,26-07-1965,c10ad7a9dbfbfa3ff4b5dff8097dea6b,1340639738,32.577336,-97.992234,0
544477,21-08-2019 06:32,4.40001E+18,"fraud_Olson, Becker and Koch",gas_transport,78.35,Marissa,Powell,F,474 Allen Haven,North Loup,NE,68859,41.4972,-98.7858,509,"Nurse, children's",15-09-1980,755e115566798aa005857b0226738953,1345530743,42.475886,-99.325237,0
873852,21-12-2019 05:23,3.51487E+15,fraud_Harber Inc,gas_transport,66.03,Christopher,Castaneda,M,1632 Cohen Drive Suite 639,High Rolls Mountain Park,NM,88325,32.9396,-105.8189,899,Naval architect,30-08-1967,f880fa8059877af9c1a757f5f5038d73,1356067406,32.566449,-106.544636,0
648225,03-10-2019 05:58,3.50238E+15,fraud_Kling Inc,gas_transport,69.53,Kathleen,Martin,F,659 Nicole Cove Suite 560,New Waverly,TX,77358,30.5354,-95.4532,4993,"Scientist, biomedical",30-11-1948,dd1c7ce3afa3a0081f0560174acf91ab,1349243931,29.975336,-94.77475,0
526873,15-08-2019 05:42,2.26977E+15,fraud_Simonis-Prohaska,misc_pos,89.8,Shannon,Patterson,F,9808 Ellis Bypass,Mount Morris,NY,14510,42.6835,-77.8664,4895,Acupuncturist,29-10-1958,26461cb1cc386dbcf42e561032c39956,1345009329,42.560111,-77.845391,0
4666,03-01-2019 22:32,2.72083E+15,"fraud_Labadie, Treutel and Bode",shopping_net,3.99,Melissa,Aguilar,F,21326 Taylor Squares Suite 708,Clarksville,TN,37040,36.522,-87.349,151785,Pathologist,28-03-1974,eb2873d181796d1a1b1a8b8c72b36cc1,1325629973,35.828667,-88.301481,0
510467,09-08-2019 18:05,6.76373E+11,fraud_Veum-Koelpin,travel,3.9,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,18-07-1987,6163aeed4defe7423f2da704dab0fb79,1344535541,39.131787,-98.542605,0
242015,01-05-2019 11:20,2.25206E+15,fraud_Herzog Ltd,misc_pos,35.4,Jason,Hernandez,M,220 Frank Gardens,Hewitt,WI,54441,44.6437,-90.1031,828,Arts development officer,19-08-1991,8e7a075ce711f9480097c7546d01fc6a,1335871218,44.578543,-89.624733,0
994487,10-02-2020 14:17,3.59293E+15,fraud_Schoen Ltd,kids_pets,11.07,Dylan,Garcia,M,923 Jordan Road,Afton,MN,55001,44.8696,-92.8234,2916,Barrister's clerk,29-06-1935,e1024c1424e312685a64dccdc53bb34e,1360505865,44.331163,-92.408651,0
453850,20-07-2019 17:17,3.71009E+14,fraud_Hamill-D'Amore,health_fitness,49.29,Randall,Burgess,M,393 Carroll Route Suite 197,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,14-09-2003,67548ba729c8bcbbc6f0f753eb546e63,1342804660,31.816652,-82.790849,0
189462,08-04-2019 02:01,3.73213E+14,fraud_Kunze Inc,grocery_pos,36.97,Bobby,Smith,M,3495 Williams Stream,San Diego,CA,92101,32.7185,-117.1593,1241364,Comptroller,30-11-1987,898ba4a42e3c173012e239f6815bce00,1333850508,33.542448,-117.640625,0
953132,18-01-2020 00:57,3.41546E+14,"fraud_Jenkins, Hauck and Friesen",gas_transport,52.52,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783,64.7556,-165.6723,145,"Administrator, education",09-11-1939,286c95c6ac658a9f10baafab346bee90,1358470653,64.563408,-165.871669,0
984633,04-02-2020 18:20,3.05612E+13,fraud_Ratke and Sons,health_fitness,7.19,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",01-10-1998,8d8bb0c1392217f4598fb540985db1a1,1360002015,40.269846,-76.430902,0
264001,11-05-2019 15:13,3.78279E+14,fraud_Collier LLC,home,338.9,Mary,Mcintyre,F,77921 Costa Villages,Eugene,OR,97403,44.0385,-123.0614,191096,"Scientist, physiological",06-04-1964,c3e55ec46a93ac1b05e7ee543a337194,1336749201,44.363018,-123.634895,0
579847,02-09-2019 15:10,3.74656E+14,fraud_Boyer PLC,misc_pos,6.53,David,Lewis,M,1499 Michael Rue,Arlington,VA,22213,38.8954,-77.1633,207410,Mudlogger,03-07-1984,0619c8b6506ac8509716808ebe60376e,1346598648,39.567772,-78.084373,0
1122979,12-04-2020 21:17,3.43746E+14,fraud_Roberts-Beahan,misc_pos,672.08,Jeffrey,Munoz,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",11-10-1975,985add297dc64fffef9db4ab799cf59e,1365801440,44.392541,-86.415929,0
75443,13-02-2019 23:33,6.01111E+15,"fraud_Roberts, Ryan and Smith",personal_care,11.18,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,08-02-1983,4dfcd964494c7afc8973b1ccbba48c33,1329176028,34.174044,-76.957976,0
970194,27-01-2020 08:28,5.67868E+11,fraud_Bins-Rice,gas_transport,46.72,Dawn,Tucker,F,789 Herring Manors,Houston,TX,77007,29.7736,-95.4034,2906700,"Copywriter, advertising",16-12-1984,db6a06a84fc2c8bbc718cecb34eea790,1359275285,30.287725,-95.095813,0
1202177,17-05-2020 20:24,5.61943E+11,fraud_Schoen-Quigley,kids_pets,107.23,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,14-03-1986,ec1d04afff19184d1833ea007b5f0a14,1368822272,38.760161,-76.378478,0
371467,21-06-2019 08:20,2.72001E+15,fraud_Padberg-Welch,grocery_pos,89.6,Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,18-08-1980,c5178dbbeb7931d2111181878a471147,1340266803,42.385767,-102.195836,0
921227,30-12-2019 21:37,3.40954E+14,fraud_Denesik and Sons,shopping_pos,6.07,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",18-05-1980,09b948b3726c702ef962e7f457803f61,1356903455,43.06469,-83.616391,0
938961,09-01-2020 15:46,2.13112E+14,fraud_Abbott-Rogahn,entertainment,25.83,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),03-06-1984,793ea7c876e9b1a6a1c94821425ee213,1357746395,33.802469,-82.776768,0
80573,17-02-2019 14:34,6.30452E+11,fraud_Donnelly LLC,entertainment,68.77,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,12-06-1972,2eed2f403d29329c941d67c8aaff4e09,1329489259,47.113061,-87.275867,0
295956,25-05-2019 13:55,3.7493E+14,fraud_Fritsch and Sons,health_fitness,72.11,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,05-11-1971,a41cec1fb14b21567421655ad369f74f,1337954121,43.169418,-83.335075,0
332585,07-06-2019 14:26,2.13196E+14,fraud_Waelchi-Wolf,kids_pets,18.38,Zachary,Allen,M,69252 Oconnor Alley Apt. 153,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,24-07-1969,0c2717189b381a48c59289d4e01fc6ce,1339079192,40.624013,-92.179725,0
418836,07-07-2019 19:26,4.44637E+15,fraud_Kuhn LLC,shopping_pos,120.93,Ryan,Joseph,M,8850 Jessica Center,Atlantic,VA,23303,37.9073,-75.5089,741,"Geologist, engineering",17-08-1986,9ee5b57153834e8f2d0ee13da76c7b73,1341689200,36.933186,-74.884991,0
1150662,25-04-2020 01:23,5.0205E+11,fraud_Kihn Inc,shopping_pos,1.35,Daniel,Melton,M,6157 Nichols Mews,Marion,CT,6444,41.7918,-72.7188,370,Health service manager,13-02-1962,3d4975d4d6d95e6de93dbfc62c90c72a,1366852985,42.502191,-72.733932,0
648053,03-10-2019 03:17,3.02906E+13,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,49.61,John,Clarke,M,27909 Peter Motorway,Cadiz,KY,42211,36.802,-87.8286,13422,Commissioning editor,03-09-1961,1796a5b38c672d797d5842f8e78146ec,1349234261,37.412792,-87.427648,0
484022,30-07-2019 19:11,4.06714E+15,fraud_Ratke and Sons,health_fitness,17.86,Christina,Eaton,F,3256 Brooks Field,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,12-11-1986,2996efd2d7fb34359d736134d8ccbb10,1343675490,33.525423,-88.405905,0
779634,30-11-2019 06:57,6.01168E+15,fraud_Durgan-Auer,misc_net,227.05,Kaitlyn,Newman,F,098 Stewart Hill,Slayden,TN,37165,36.2835,-87.4581,70,Prison officer,22-06-1956,9f8d8f5a67e8820e4c3924976721b650,1354258620,37.19278,-87.55523,0
552224,24-08-2019 13:05,6.76102E+11,fraud_Streich Ltd,home,22.41,Natasha,Mclaughlin,F,8699 Lindsay Ford Apt. 486,Napa,CA,94558,38.4549,-122.2564,94014,Airline pilot,21-08-1985,f8d932aeccf23f05a8f97918ac3a8869,1345813547,39.380926,-123.252131,0
3938,03-01-2019 10:19,2.13161E+14,fraud_Metz-Boehm,shopping_pos,3.38,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,09-02-1963,18a5ff877ad655097a0ec88c34554531,1325585986,34.024336,-86.460598,0
670147,12-10-2019 23:43,4.44637E+15,fraud_Boyer-Haley,travel,576.11,Ryan,Joseph,M,8850 Jessica Center,Atlantic,VA,23303,37.9073,-75.5089,741,"Geologist, engineering",17-08-1986,1738700aeb0ef7a3bbbd65b8a1d4e808,1350085427,38.415255,-76.127605,0
139093,17-03-2019 05:24,3.0371E+13,fraud_Boyer PLC,shopping_net,238.09,Robert,James,M,92021 Miranda Meadows,Tamaroa,IL,62888,38.138,-89.2231,2135,"Development worker, community",31-01-1961,51616807cb55a0dc9f66d39a43f98916,1331961899,37.483952,-90.10166,0
1250805,04-06-2020 23:45,4.00399E+15,fraud_Hermann and Sons,shopping_pos,6.86,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,08-02-1989,208cefd3c3064cebd00e319908ba843c,1370389557,33.635841,-86.666777,0
735884,10-11-2019 17:01,6.01154E+15,fraud_Abbott-Rogahn,entertainment,11.1,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",09-08-1972,ffc1830a388b929c0bfe7aeebe515f37,1352566911,38.542139,-78.299938,0
254355,06-05-2019 16:29,5.81686E+11,fraud_Bauch-Blanda,entertainment,11.01,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,28-07-1973,9ebb373da8d8a688935061011144f236,1336321780,41.81996,-80.570149,0
485088,31-07-2019 08:39,4.14761E+15,fraud_Murray-Smitham,grocery_pos,141.31,Edward,Tapia,M,354 Gutierrez Gateway,Comfrey,MN,56019,44.1111,-94.9134,914,Health and safety adviser,26-07-1944,3ba8c88c28346e38f0b624cf84b72ef0,1343723992,43.120076,-94.20755,0
316540,01-06-2019 19:56,1.80011E+14,"fraud_Hermiston, Russel and Price",food_dining,57.99,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,05-10-1993,81824837e54e0a1a5c353af202266399,1338580602,41.359967,-90.265431,0
237343,29-04-2019 06:00,2.22938E+15,fraud_Block Group,misc_pos,31.5,Thomas,Hale,M,949 Smith Parkway,Cazenovia,WI,53924,43.4987,-90.2796,1360,Occupational hygienist,06-11-1984,c56e051ae5914d288188ee7e4ad2365b,1335679238,42.98853,-90.172123,0
1179040,07-05-2020 08:29,2.13174E+14,"fraud_Bernhard, Grant and Langworth",shopping_pos,3.24,Joseph,Wagner,M,822 Austin Spur,North Judson,IN,46366,41.2244,-86.6966,5791,"Doctor, general practice",07-10-1959,bb982ef9d401f6249c7a0eb71bf5f391,1367915358,40.624497,-86.671978,0
419392,07-07-2019 22:07,4.00568E+15,fraud_Ziemann-Waters,health_fitness,37.88,William,Perry,M,458 Phillips Island Apt. 768,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,31-05-1994,e6eefaedfecc35dcd59d17b9a11fbc39,1341698837,30.280019,-91.001584,0
447036,17-07-2019 23:35,3.00268E+13,"fraud_Welch, Rath and Koepp",entertainment,83.14,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,03-09-1979,bef7dd9f75c27ccd6b2c67fd6eb889eb,1342568158,32.512818,-91.60311,0
823910,09-12-2019 10:36,4.39097E+18,fraud_Spencer PLC,entertainment,138.63,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134,35.6174,-97.5583,640470,Advertising copywriter,24-06-1966,043ee035e3db50ca5b4687fdd4b129b7,1355049388,35.833933,-98.268077,0
1287230,17-06-2020 09:10,4.11655E+15,"fraud_Baumbach, Feeney and Morar",shopping_net,3.28,Bridget,Bowen,F,49120 Regina Island Apt. 170,Port Saint Lucie,FL,34953,27.2625,-80.3793,181438,Primary school teacher,19-03-1934,e6735f5e0348baacfc5c5eb79c4f5c93,1371460257,27.820381,-79.694274,0
2634,02-01-2019 06:09,2.71221E+15,fraud_Hudson-Ratke,grocery_pos,210.76,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",22-02-1977,655aa10cf2db6ff578df886de6aaad7b,1325484563,30.849225,-91.354235,0
416637,07-07-2019 06:38,60422928733,fraud_Padberg-Rogahn,entertainment,79.37,Jeffrey,Powers,M,38352 Parrish Road Apt. 652,North Augusta,SC,29860,33.6028,-81.9748,46944,Secondary school teacher,02-04-1942,8490399f6054503ea9bcbdea8eccb179,1341643082,33.275928,-81.08843,0
836010,12-12-2019 14:12,4.59929E+15,fraud_Grimes LLC,entertainment,79.82,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,18-11-1997,333181ab1b911171785f5937b4473066,1355321528,39.01085,-98.115303,0
258881,09-05-2019 01:55,3.70819E+14,fraud_Bailey-Morar,grocery_pos,61.85,John,Davis,M,9670 Monroe Junctions,Rockwood,PA,15557,39.9373,-79.1865,3684,General practice doctor,10-01-1976,ecb36247e964dc918362566757527b02,1336528539,39.999002,-79.158398,0
353543,15-06-2019 01:14,6.59597E+15,fraud_Friesen-Stamm,gas_transport,53.45,Gina,Gomez,F,72030 Shelton Crossing Apt. 742,Stirling,NJ,7980,40.6774,-74.4968,2307,Science writer,11-09-1969,f47e562d3134da3280f8749760713c15,1339722854,40.439506,-75.337502,0
1199940,17-05-2020 00:07,4.22371E+18,fraud_Kutch Group,grocery_net,52.28,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,30-05-1974,b16ed148ca19d97789632d5f841a0cb8,1368749235,39.992433,-84.01637,0
96360,26-02-2019 07:16,3.59233E+15,fraud_Eichmann-Russel,misc_pos,60.01,Ashley,Robinson,F,1007 Colton Forks,Hopewell,VA,23860,37.2876,-77.295,31970,Purchasing manager,15-08-1935,d6eb83b498f0839ceeae7b8085649813,1330240615,37.94221,-77.64203,0
1280757,15-06-2020 13:58,3.05612E+13,"fraud_Champlin, Rolfson and Connelly",travel,3.9,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",01-10-1998,bd665742b2c3ad6dbcdae20b638f3bc9,1371304701,41.061509,-76.062686,0
1183237,09-05-2020 15:31,3.49613E+14,fraud_Dibbert and Sons,entertainment,76.66,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",04-06-1984,0f201038b9011294b54ce9eadbe7c584,1368113513,36.112737,-83.232362,0
960740,21-01-2020 19:25,3.59822E+15,fraud_Erdman-Durgan,health_fitness,23.45,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",21-10-1970,7a257cd338d3f678989b47b937f7f3c6,1358796321,40.569112,-73.854516,0
312447,31-05-2019 10:19,3.70349E+14,"fraud_Stehr, Jewess and Schimmel",misc_net,8.51,Christopher,Gomez,M,950 Dunn Squares,Tickfaw,LA,70466,30.5668,-90.482,8512,"Accountant, chartered public finance",03-09-1951,8cf00d42d992f665d4e70fefd6dd697d,1338459597,30.843357,-90.836527,0
317459,02-06-2019 01:52,3.5305E+15,"fraud_Nicolas, Hills and McGlynn",entertainment,1.23,David,Nichols,M,0638 Fred Ramp Suite 086,Palmdale,CA,93552,34.5715,-118.0231,171170,Chemical engineer,04-06-1963,183b1ac683def871c459714e989559bd,1338601939,34.671182,-117.208491,0
1101078,03-04-2020 02:11,3.78905E+14,fraud_Pacocha-O'Reilly,grocery_pos,115.57,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,01-05-1986,e7f427ad8992d051cd5f0f57a293dac4,1364955118,35.854119,-99.640082,0
1245846,02-06-2020 18:45,3.72509E+14,fraud_Weimann-Lockman,kids_pets,61.73,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,18-06-1985,a9379c95579db651093dad645d7e3f42,1370198702,43.171535,-82.913513,0
522188,12-08-2019 22:52,3.52142E+15,fraud_Rolfson-Kunde,personal_care,8.71,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,30-11-1975,bd18132daf625ebb0f2603aa3e28a6dd,1344811949,38.888455,-85.706339,0
86655,20-02-2019 12:31,4.14761E+15,fraud_Brown Inc,kids_pets,88.9,Edward,Tapia,M,354 Gutierrez Gateway,Comfrey,MN,56019,44.1111,-94.9134,914,Health and safety adviser,26-07-1944,7841b6dd480423abd2fa54f6221ef3b0,1329741085,44.1822,-95.597546,0
701048,26-10-2019 17:06,2.7195E+15,fraud_Pacocha-Weissnat,kids_pets,58.64,Sheila,Baker,F,8030 Walker Heights,Belle Fourche,SD,57717,44.6723,-103.8396,8007,Hospital pharmacist,17-09-1940,00d8a5cfe003e36847a11078c2f68fc1,1351271171,44.664465,-103.893802,0
539685,19-08-2019 10:36,3.00443E+13,fraud_Dooley-Thompson,misc_net,7.51,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,29-08-1985,623a3c3ef1c0946b4f65d55d6d084bc4,1345372608,26.55411,-80.902364,0
77252,15-02-2019 12:28,2.13127E+14,"fraud_Hermiston, Pacocha and Smith",health_fitness,26.09,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,28-01-1971,650886cbe12297a280fb76de294e3062,1329308911,28.360015,-100.080048,0
542352,20-08-2019 03:05,4.68915E+18,"fraud_Schaefer, Maggio and Daugherty",gas_transport,57.1,Steven,Brooks,M,2622 Reynolds Isle,Manley,NE,68403,40.9207,-96.168,206,Human resources officer,04-10-1967,59b103ca1842d1054dee6d2f65806576,1345431933,40.156164,-96.347134,0
1165469,01-05-2020 13:55,3.01996E+13,fraud_Auer-West,shopping_net,6.3,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,23-03-1977,9101bdafdcc8011256fc0ae11cf4f58a,1367416553,34.223493,-95.984765,0
1000374,14-02-2020 17:58,3.54008E+15,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,2.65,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,27-01-1987,114049f337212070e73160157240df72,1360864709,43.968352,-93.40542,0
850589,15-12-2019 15:56,3.56753E+15,fraud_Gottlieb-Hansen,personal_care,28.65,Amanda,Vance,F,14601 Downs Skyway Apt. 440,Sterling City,TX,76951,31.8351,-101.0017,1143,"Scientist, biomedical",19-03-1962,9cb79aeed9c402373b518a31be0db11e,1355586988,31.52735,-101.681399,0
1190391,12-05-2020 04:14,3.88595E+13,fraud_Bechtelar-Rippin,food_dining,81.91,Edward,Sanchez,M,594 White Dale Suite 530,Malad City,ID,83252,42.1808,-112.262,4154,Nature conservation officer,19-01-1962,ab0914a796e35d7101348b51272f3057,1368332064,41.308213,-112.455061,0
430772,12-07-2019 11:44,3.75248E+14,"fraud_Connelly, Reichert and Fritsch",gas_transport,39.95,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237,38.8564,-80.158,571,Accounting technician,16-09-1967,d888df4f35f052a52ac256169ee78645,1342093465,38.505339,-79.443955,0
