Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
467271,12-12-2020 19:25,3.43473E+14,fraud_Fadel-Hilpert,health_fitness,95.56,Gloria,Wallace,F,234 Bridges Wells Apt. 389,Center Tuftonboro,NH,3816,43.6849,-71.2551,1368,"Optician, dispensing",05-08-1971,a071d60fc88b37ab4296a08c3691453a,1386876320,43.130758,-70.727608,0
314009,18-10-2020 21:22,4.42781E+12,"fraud_Monahan, Bogisich and Ledner",misc_pos,228.56,Michelle,Rodriguez,F,1742 Brandon Squares Apt. 461,Ruidoso,NM,88355,33.3305,-105.6933,8874,Licensed conveyancer,16-08-2000,d12de93f88eec0bbf9bff104f16b2b27,1382131332,33.840316,-106.386761,0
254393,22-09-2020 06:54,2.13148E+14,fraud_Bahringer-Larson,grocery_net,46.85,Jill,Jacobs,F,034 Kimberly Mountains,Brandon,FL,33510,27.9551,-82.2966,79613,Environmental consultant,30-11-1978,3f9c5b3df6179ffcac06e6831b349f3c,1379832871,27.0543,-81.936458,0
323515,22-10-2020 20:14,3.67214E+13,"fraud_Yost, Schamberger and Windler",kids_pets,71.54,Cesar,Smith,M,901 Ariel Points,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,01-07-1968,371ef846246e6798327ee7a62bb51588,1382472873,43.407391,-75.28901,0
362358,09-11-2020 02:09,6.30469E+11,fraud_Howe Ltd,misc_pos,21.18,Meredith,Ayala,F,7107 Henderson Station,Cascade Locks,OR,97014,45.671,-121.8686,1288,Barrister,01-05-1936,d8cfbe3e64abed863926542450a782b6,1383962991,45.915822,-122.490072,0
144496,10-08-2020 18:28,3.71226E+14,fraud_O'Connell-Ullrich,home,25.01,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,24-12-1974,3c16eb4c30c4a96bcd6ac22705c1611a,1376159293,39.30188,-89.342795,0
388518,20-11-2020 13:14,2.23119E+15,fraud_Fadel-Hilpert,health_fitness,1.28,Katherine,Pennington,F,73869 Connie Prairie,Vienna,GA,31092,32.0913,-83.7922,7420,Phytotherapist,15-01-1957,7a8332ace524645e15df62fde68b9130,1384953256,31.634508,-84.631121,0
540338,28-12-2020 15:11,3.5677E+15,fraud_Connelly-Carter,home,100.56,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,29-07-1998,c09b9df3ab26423cb82c4dbbb4605a96,1388243499,42.603513,-74.198373,0
311687,18-10-2020 00:13,3.59192E+15,fraud_Kling Inc,gas_transport,89.21,Brian,Williams,M,32941 Krystal Mill Apt. 552,Titusville,FL,32780,28.5697,-80.8191,54767,Set designer,25-07-1987,48a030476fe9ec3bd6a99794ccce4340,1382055236,28.548782,-79.888486,0
308467,16-10-2020 09:26,4.07977E+12,fraud_Miller-Hauck,grocery_pos,143.52,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,15-12-1965,e962835e3271976cbaed38a2afad9811,1381915614,44.06231,-115.728815,0
61140,12-07-2020 18:07,6.01125E+15,fraud_Lynch Ltd,shopping_pos,136.79,Melvin,Wright,M,210 Dean Causeway Suite 130,Alton,IA,51003,42.9782,-96.0173,1700,"Engineer, land",19-12-2001,1a03749133fbc002ad4f42ab16298d36,1373652449,42.573737,-96.295421,0
329835,25-10-2020 20:58,4.95165E+15,fraud_Little Ltd,kids_pets,61.92,Kimberly,Miller,F,75533 Tamara Valleys,Logan,IL,62856,37.9943,-88.9417,324,"Scientist, research (physical sciences)",15-06-1976,29051d8c5a591cdc5eacda5a318cdb22,1382734694,37.923643,-89.395255,0
236848,14-09-2020 18:24,3.00304E+13,fraud_Grimes LLC,entertainment,76.99,William,Jenkins,M,50614 Kevin Point,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",17-11-1993,b9a107747e87fd1a2915a75b59a9e194,1379183096,30.05925,-98.462535,0
314577,19-10-2020 01:51,3.5677E+15,"fraud_Robel, Cummerata and Prosacco",gas_transport,73.1,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,29-07-1998,96bfef9a7428e5d6cf336a0694985e33,1382147464,41.783007,-73.220096,0
45725,06-07-2020 21:44,3.56826E+15,fraud_Turcotte-Halvorson,misc_pos,4.17,Timothy,Gomez,M,707 Anthony Causeway,Leo,IN,46765,41.2249,-85.0301,5341,Biomedical engineer,24-11-1994,d4f78f827b8d521b8ac3f5802818346e,1373147070,40.70784,-85.585397,0
70010,14-07-2020 23:53,6.59224E+15,"fraud_Langworth, Boehm and Gulgowski",shopping_net,3.63,Philip,Hart,M,97405 Vazquez Plains,Montgomery,AL,36111,32.3374,-86.2715,214703,"Chemist, analytical",07-10-1994,c30d95e765d6b0bc063c8ba38c6625c2,1373845985,31.484378,-87.210361,0
39977,05-07-2020 12:06,6.01111E+15,fraud_Abbott-Rogahn,entertainment,226.87,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,08-02-1983,0b79c56161506de4680f7b92203f3765,1373025987,33.276603,-78.024026,0
172332,20-08-2020 17:34,3.02388E+13,"fraud_Romaguera, Wehner and Tromp",kids_pets,3.86,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,02-01-1976,61ac9eac6dae5a5e2f8a0ec65598fd60,1377020064,30.025771,-96.633827,0
510298,21-12-2020 19:49,3.55968E+15,"fraud_Schneider, Hayes and Nikolaus",food_dining,15.37,Olivia,Stephenson,F,292 Cassidy Oval,Lowville,NY,13367,43.7893,-75.4156,8830,Theme park manager,29-03-1991,88b2f36b007a56df33f7cb0949261a92,1387655373,42.878504,-75.282113,0
321351,21-10-2020 13:10,6.30452E+11,fraud_Champlin and Sons,home,58.46,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,12-06-1972,dbb65f2034b52dec21bc3e74684c44c8,1382361001,45.433493,-85.896344,0
290885,08-10-2020 12:28,4.40001E+18,fraud_Erdman-Ebert,personal_care,3.77,Marissa,Powell,F,474 Allen Haven,North Loup,NE,68859,41.4972,-98.7858,509,"Nurse, children's",15-09-1980,6c02858d55e376cce61d713e39599934,1381235331,40.505071,-99.619228,0
374290,14-11-2020 09:19,3.0235E+13,"fraud_Stokes, Christiansen and Sipes",grocery_net,44.32,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,22-01-1978,59c8b6c20938f2f6f4c2fbdab03a44d5,1384420786,42.97621,-88.017441,0
512381,22-12-2020 03:19,4.39352E+12,"fraud_Nienow, Ankunding and Collier",misc_pos,26.17,Charles,Rodriguez,M,240 Tracy Forges,Easton,KS,66020,39.3391,-95.0999,1442,Air broker,20-05-1982,39297abbe9f7c181dc2a832b34311e22,1387682392,39.552197,-94.623348,0
439763,06-12-2020 17:37,3.58601E+15,"fraud_Altenwerth, Cartwright and Koss",shopping_net,17.2,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,29-02-1984,51e35d42ed734f6423348158a19630d6,1386351427,46.682198,-121.65476,0
78230,18-07-2020 21:16,4.45195E+15,fraud_Corwin-Romaguera,travel,436.89,Joseph,Davis,M,941 Adam Stravenue,Nazareth,TX,79063,34.5444,-102.1069,686,Petroleum engineer,30-07-1980,6158526855891645004b551b45b05d55,1374182198,34.253163,-101.480492,0
251899,21-09-2020 12:46,3.52754E+15,fraud_Metz-Boehm,shopping_pos,6.52,Teresa,Stein,F,2838 White Fields Apt. 473,Brunson,SC,29911,32.9413,-81.1807,1725,Social researcher,05-12-1974,d6551d0e89272bbff9bf36510b557d2e,1379767578,32.659197,-81.417028,0
23890,29-06-2020 12:55,6.59286E+15,fraud_Ernser-Feest,home,63.4,Ashley,Whitehead,F,58188 Madison Meadow Apt. 949,Cowlesville,NY,14037,42.8112,-78.4481,1166,Colour technologist,12-06-1983,0a4728abb15b2f08580f8760f98ae351,1372510516,42.835308,-78.828986,0
141340,09-08-2020 21:50,3.74238E+14,fraud_Friesen Ltd,health_fitness,199.88,Daniel,Martinez,M,8510 Acevedo Burgs,Kent,OR,97033,45.0838,-120.6649,60,Museum education officer,03-04-1942,37a6532dfe8fcdd2c6a8e42d841fcc38,1376085013,44.844948,-120.904233,0
108070,28-07-2020 15:18,3.02489E+13,"fraud_Brown, Homenick and Lesch",health_fitness,1.83,Michael,Rodriguez,M,172 Paula Inlet Apt. 650,Cross Plains,TX,76443,32.1482,-99.1872,1897,Chief Operating Officer,19-04-1953,2fdc7ae4596a24dac314c69295a7870f,1375024713,32.430467,-98.788146,0
425984,03-12-2020 05:31,5.12741E+15,fraud_Spinka-Welch,grocery_net,46.94,David,Campbell,M,2989 Murray Inlet,Washington,DC,20017,38.9367,-76.994,601723,"Psychotherapist, child",04-02-1991,3292bd327cf74a0a4ea83ebc56e6fca6,1386048675,38.061081,-76.738935,0
181983,24-08-2020 07:33,4.53857E+12,fraud_Balistreri-Nader,misc_pos,1.34,Jerry,Kelly,M,3539 Mckenzie Stream,Fairview,NJ,7022,40.817,-74,13835,"Programmer, multimedia",28-05-1967,d89f8bc817dcadaf534ebe4ddc8a67b8,1377329586,41.735122,-74.342138,0
248323,20-09-2020 05:40,3.4232E+14,"fraud_Zboncak, Rowe and Murazik",shopping_net,93.75,Bryan,Pugh,M,6366 French Field,Margaretville,NY,12455,42.1852,-74.6178,1988,Environmental health practitioner,23-05-1978,21a3f161fb67dae21cb166ba3c7d61d4,1379655641,42.463312,-75.359705,0
422439,02-12-2020 00:24,1.80011E+14,"fraud_Towne, Greenholt and Koepp",shopping_net,98.16,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,05-10-1993,595c95326899b5f3aabe2820860fd65a,1385943880,42.136025,-91.662357,0
149255,11-08-2020 22:44,60416207185,fraud_Bahringer-Streich,food_dining,154.49,Mary,Diaz,F,9886 Anita Drive,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Information systems manager,17-02-1986,47a145e4ebfe212cfc440838db6cb5bf,1376261051,43.372088,-108.34397,0
137382,08-08-2020 17:15,4.14924E+15,"fraud_Parker, Nolan and Trantow",entertainment,76.37,Tanner,Carroll,M,494 Burke Ports,Cokeburg,PA,15324,40.1008,-80.0652,632,Dealer,08-04-1989,77e392a1422b714845285e65f40d0315,1375982153,40.25332,-79.351626,0
184802,24-08-2020 22:59,3.54511E+15,fraud_Kilback Group,food_dining,5.68,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,05-03-1999,1ed6d10647bf58426a5721592209d5ea,1377385169,34.246837,-91.21985,0
502736,20-12-2020 14:55,3.71284E+14,fraud_Altenwerth-Kilback,home,64.64,Jeremy,Moore,M,574 Patricia Extensions,Lubbock,TX,79413,33.5466,-101.8871,254282,"Doctor, general practice",29-01-1952,812bd898992d4e931c344056b0978a61,1387551305,33.725922,-101.307111,0
235082,14-09-2020 05:20,6.01137E+15,fraud_Bogisich Inc,grocery_pos,218.71,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,15-09-1988,d98d5a052b79ae9f33491b20ae9d14d0,1379136036,40.639541,-81.422269,0
13866,25-06-2020 23:33,4.81084E+18,fraud_Hackett Group,travel,1.67,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,31-08-1985,ee4a4eb4f99b417d445922e92fb35861,1372203226,37.557818,-94.218193,0
82181,20-07-2020 01:30,1.80036E+14,fraud_Cole PLC,grocery_pos,68.11,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,20-11-1974,c32ed2e40e42d3377e40403128eaf579,1374283842,42.304499,-91.715908,0
357347,06-11-2020 22:00,4.5031E+18,fraud_Kuhic LLC,shopping_net,29.3,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,03-07-1979,3e5c1c50db5a5b3f03690d2a051b2a0c,1383775243,28.892482,-82.863647,0
246192,19-09-2020 04:32,2.13175E+14,fraud_Kling Inc,gas_transport,77.34,Diane,Jackson,F,682 Mills Way Apt. 814,Rule,TX,79548,33.0771,-99.959,932,"Physicist, medical",10-12-1954,3923d71277f83c7a8d3b12f3740e1c4a,1379565149,32.784174,-100.231715,0
469809,13-12-2020 09:53,3.50151E+15,fraud_Dicki Ltd,grocery_net,43.21,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",02-01-1979,ed1686a62647fea3cf569d1ecdc9774b,1386928386,25.477011,-82.65136,0
41649,05-07-2020 21:48,4.30248E+15,fraud_Skiles LLC,home,34.99,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,25-05-1995,d01bcdfcab2367a6990acf8bba17d885,1373060881,43.932512,-86.545947,0
264185,27-09-2020 05:14,4.06309E+18,fraud_Murray-Smitham,grocery_pos,131.21,Patricia,Mendoza,F,1683 Davidson Freeway,Mendon,UT,84325,41.71,-111.9817,2078,"Scientist, audiological",13-06-1963,2ad9ea82251ddf1a32c87edfb4632226,1380258840,41.469852,-112.744624,0
61369,12-07-2020 19:15,3.04043E+13,fraud_Little Ltd,kids_pets,57.48,Savannah,Lewis,F,537 Walker Freeway,North Tonawanda,NY,14120,43.0498,-78.851,45100,Ambulance person,25-10-1993,2fe744a7a14f3c226bf656d78fe0a856,1373656538,42.654459,-78.870163,0
449959,08-12-2020 09:44,3.89477E+13,fraud_Cummings LLC,gas_transport,64.86,Lori,Rodriguez,F,12087 Michael Light,Creola,OH,45622,39.3543,-82.503,321,"Copywriter, advertising",24-06-1979,717be894dae24057901e8efba3279029,1386495883,38.554698,-81.863527,0
374683,14-11-2020 14:53,6.0115E+15,fraud_Friesen-Ortiz,personal_care,35.49,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,02-11-1971,21f1122fdc2d9d9547c19ee9637d7880,1384440783,32.988579,-85.991242,0
30512,01-07-2020 07:32,4.90885E+15,fraud_Williamson LLC,misc_pos,3.93,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",24-07-1992,400d840aec95f6dec7a98c381e5a6343,1372663969,32.761179,-96.298252,0
498271,19-12-2020 15:33,4.04851E+15,"fraud_Towne, Greenholt and Koepp",shopping_net,8.13,Cheryl,Melton,F,5053 Bell Crescent Apt. 255,Fullerton,NE,68638,41.366,-98.0054,1749,"Surveyor, mining",07-05-1973,de2bda5d12d0a8e2d4a743f077c2463c,1387467229,40.840922,-98.847863,0
184969,24-08-2020 23:45,6.01172E+15,fraud_Kozey-Kuhlman,personal_care,172.35,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,29-11-1981,067834674e94091d8ce605de8fb7081e,1377387957,46.24399,-119.086744,0
526499,25-12-2020 17:37,5.81508E+11,fraud_Schmidt-Larkin,home,83.76,Michael,Vargas,M,933 Martin Rapids,Desdemona,TX,76445,32.2819,-98.5673,407,Clothing/textile technologist,08-08-1978,8f431e4d52a4ce27e7f1c4b8d8d22fde,1387993062,33.073001,-98.56487,0
81596,19-07-2020 21:44,4.5E+12,fraud_Deckow-Dare,food_dining,106.13,Joseph,Nixon,M,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,38.2833,-75.8465,470,Music tutor,07-04-1965,a247b8b075e1bb8a251c315c5378aa3a,1374270277,37.518501,-74.862659,0
43355,06-07-2020 09:58,1.80017E+14,fraud_Abbott-Rogahn,entertainment,13.84,Michelle,Anderson,F,28311 Dennis Trace,Albany,NY,12222,42.6853,-73.8253,151022,"Designer, textile",01-06-1939,39c213338f6c3edd299a81505d85de35,1373104683,42.394404,-74.195261,0
301764,13-10-2020 01:56,4.12873E+18,fraud_Kris-Padberg,shopping_pos,7.47,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",04-10-1949,65e510e91a1ba233669a8a4a90257ad3,1381629385,30.769877,-94.109502,0
512617,22-12-2020 04:32,6.01135E+15,"fraud_Goldner, Kovacek and Abbott",grocery_pos,78.03,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,12-07-1980,4777d3100fd546a1bb52ef08047217d1,1387686743,33.657791,-87.506169,0
95020,24-07-2020 13:29,4.87378E+15,fraud_White and Sons,home,90.65,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,10-03-1974,39c57b6189dd51784f1795bef96cdc76,1374672593,49.306334,-122.271462,0
44765,06-07-2020 17:09,4.90663E+18,"fraud_Hagenes, Hermann and Stroman",travel,8.1,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,13-02-1987,13eac5072a039df9a0c20ae8f7c65aaf,1373130544,24.521119,-81.326521,0
520162,23-12-2020 19:49,3.00424E+13,fraud_Kuhn LLC,shopping_pos,3.75,Connor,Grant,M,0654 Kevin Turnpike Apt. 084,Northport,NY,11768,40.9051,-73.3309,21902,Tour manager,16-05-1976,be159e6e6fd4bb59a9f037ab4fd3ac6d,1387828165,41.656365,-73.589335,0
295849,11-10-2020 02:04,3.00268E+13,fraud_Block Group,misc_pos,32.67,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,03-09-1979,ebd20ed449c81fc0cb581800aec8da39,1381457049,32.177597,-90.966652,0
547909,29-12-2020 19:20,2.222E+15,"fraud_Bernhard, Grant and Langworth",shopping_pos,1.45,Susan,Hernandez,F,2193 Osborne Run Apt. 789,Moro,IL,62067,38.9318,-89.9618,2401,"Buyer, industrial",03-01-1972,a501f432245ea8a17c00899cd01a7de8,1388344810,38.496965,-90.037737,0
163417,17-08-2020 15:29,4.90663E+18,"fraud_Reichert, Rowe and Mraz",shopping_net,5.65,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,13-02-1987,1c7a1d5a97f0ad1fb4bd471411cde77b,1376753362,25.23303,-81.811064,0
170967,20-08-2020 01:29,4.50254E+18,fraud_Runolfsson and Sons,grocery_net,126.86,Stephanie,Cummings,F,1025 Robin Square,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,27-08-1926,1b3f1977fdb27854d2f1d316cc78bb5d,1376962183,35.367246,-91.288539,0
552232,30-12-2020 23:23,4.85953E+15,fraud_Gulgowski LLC,home,28.82,Rebecca,Farley,F,383 Long Islands,Downsville,NY,13755,42.0716,-75.0152,1228,"Psychotherapist, child",25-02-1990,85a6c6e5b5787f344c98fd2cc8c1623b,1388445808,41.980676,-74.336453,0
492059,17-12-2020 22:36,4.90468E+15,fraud_Heaney-Marquardt,entertainment,120.2,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,19-10-1990,c970bb8fe6903abb01bcaf6435ca8732,1387319796,41.413336,-74.067269,0
304055,13-10-2020 20:17,2.13158E+14,"fraud_Lubowitz, Terry and Stracke",personal_care,38.18,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,01-08-1984,ea2f7b0d613da364ff861ad645979a8e,1381695420,41.224423,-108.774282,0
417060,01-12-2020 04:25,5.50108E+15,fraud_Wolf Inc,grocery_pos,76.31,Wayne,Payne,M,587 Bradley Inlet Suite 281,Cuyahoga Falls,OH,44223,41.1464,-81.5107,47772,Equities trader,04-01-1966,754d066db4bca60c8f5ca07396c0ab90,1385871952,40.976564,-81.229422,0
85208,20-07-2020 19:51,3.55122E+15,fraud_Leffler-Goldner,personal_care,2.11,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,09-10-1976,71d22f4b1ffb75e22686767221957919,1374349896,43.54284,-73.610711,0
290703,08-10-2020 09:10,4.50914E+15,"fraud_Streich, Hansen and Veum",gas_transport,62.92,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,31.6489,-82.1982,1324,"Engineer, technical sales",12-07-1926,d59e5a19f824951e78b9d198a911339a,1381223452,32.24453,-81.237383,0
138265,09-08-2020 00:34,3.05606E+13,fraud_Berge LLC,gas_transport,28.86,Michael,Olson,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,13-02-1966,56cff0d0a28aa1f61c7ded9f29ab2f71,1376008481,40.46964,-91.218682,0
187777,25-08-2020 18:49,3.50151E+15,fraud_Schumm PLC,shopping_net,5.58,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",02-01-1979,9f6fd5fbb5a9761f049fd4400812393c,1377456554,25.40669,-82.076412,0
117585,01-08-2020 19:06,4.51283E+18,fraud_Cartwright PLC,kids_pets,114.37,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,25-07-1983,6435dff0f7d986491b5a1a0f0751ba72,1375383987,39.236004,-80.448625,0
100368,26-07-2020 15:13,4.11976E+15,fraud_Kub-Heaney,health_fitness,38.62,Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,19-08-1945,b179456c69b28bb87db441a130972ccf,1374851604,40.06258,-88.599424,0
260781,25-09-2020 12:55,2.22938E+15,fraud_Gaylord-Powlowski,home,74.41,Thomas,Hale,M,949 Smith Parkway,Cazenovia,WI,53924,43.4987,-90.2796,1360,Occupational hygienist,06-11-1984,7fc9250a2ac0deb28a14462c5fb76da7,1380113718,42.696477,-90.242466,0
22893,29-06-2020 05:58,3.46244E+14,"fraud_Swaniawski, Bahringer and Ledner",grocery_net,59.18,Sean,Miller,M,6340 Jeffrey Dale,Thornville,OH,43076,39.8974,-82.4071,9051,Audiological scientist,08-01-1983,ab271ab27f4e0cce74d36d8223561af8,1372485535,40.697875,-82.012657,0
451063,08-12-2020 14:08,4.46978E+18,fraud_Frami Group,entertainment,37.19,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,22-11-1980,b7fe5987efe4a062e5c30209c92f0198,1386511692,41.996755,-70.391055,0
389209,20-11-2020 20:42,4.95683E+18,"fraud_Conroy, Balistreri and Gorczany",health_fitness,150.17,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,21-12-1980,6d80b699e1af43261ef2534d6780e914,1384980163,41.037652,-75.113948,0
423902,02-12-2020 14:19,4.56155E+12,"fraud_Fadel, Mertz and Rippin",entertainment,261.55,Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.9889,-106.0609,7268,"Therapist, art",04-08-1988,085b70a1ff1c6da7625a7292aa6d7c1e,1385993991,34.176626,-106.656703,0
176499,22-08-2020 14:04,2.13196E+14,fraud_Dibbert and Sons,entertainment,88.19,Zachary,Allen,M,69252 Oconnor Alley Apt. 153,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,24-07-1969,37608059e622ac2c2a462fc65105018c,1377180258,41.920056,-92.087195,0
446871,07-12-2020 20:31,3.76028E+14,fraud_Stark-Koss,home,90.87,Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,39.7795,-93.3014,964,Tourist information centre manager,23-12-1974,5ba44eb415ac7ed11c4160f4626f5b76,1386448311,39.595409,-93.581852,0
73450,16-07-2020 19:20,1.80011E+14,"fraud_Eichmann, Hayes and Treutel",travel,536.27,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,05-10-1993,6266664f2e807d92129b4a3a9e32faa7,1374002454,41.70443,-91.194343,0
228264,11-09-2020 06:20,4.77707E+15,"fraud_Baumbach, Feeney and Morar",shopping_net,107.65,Peter,Caldwell,M,08966 Beltran Route Suite 905,Oaks,PA,19456,40.1334,-75.4536,737,Oceanographer,24-04-1987,e4c9ef3636a7b55b9a7db494da05d869,1378880430,40.136659,-74.735329,0
443380,07-12-2020 08:52,4.51283E+18,"fraud_Hayes, Marquardt and Dibbert",misc_net,16.36,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,25-07-1983,9156cb7a2f726cc7b4109e72bdebe353,1386406337,39.385433,-79.208586,0
303913,13-10-2020 19:19,2.2548E+15,fraud_Harris Group,food_dining,58.44,Barbara,Nelson,F,7337 Browning Falls Suite 027,Valdosta,GA,31605,30.946,-83.2474,94325,Educational psychologist,08-09-1987,643a9d1684f35fc4b69ba5dd749e7a98,1381691977,31.033723,-84.131909,0
111258,29-07-2020 20:14,4.6817E+12,"fraud_Ritchie, Bradtke and Stiedemann",travel,5.29,Joseph,Gonzalez,M,319 Wendy Fort Suite 179,Murfreesboro,TN,37132,35.8596,-86.421,158701,"Journalist, newspaper",06-03-1978,48796ced908e8287e2db40456a082cb3,1375128847,34.922393,-85.831453,0
395326,23-11-2020 12:46,3.52457E+15,fraud_Conroy-Emard,food_dining,96.83,Ashley,Cabrera,F,94225 Smith Springs Apt. 617,Vero Beach,FL,32960,27.633,-80.4031,105638,"Librarian, public",07-05-1986,fe9bc02cfbbc3f9cee4990de9fdadc1a,1385210789,28.4128,-80.496001,0
418931,01-12-2020 13:07,3.55482E+15,fraud_Altenwerth-Kilback,home,89.98,Cory,Thomas,M,6458 Roberson Alley,Williamsburg,MO,63388,38.8874,-91.7689,710,Glass blower/designer,27-09-1970,651048bb06fe45d35e0418a221a9bca0,1385903220,39.700136,-91.765494,0
544991,29-12-2020 09:07,4.14964E+12,"fraud_Ferry, Reichel and DuBuque",grocery_net,55.07,Samuel,Farrell,M,428 Michael Tunnel Apt. 377,Cleveland,AL,35049,33.9778,-86.5598,3996,Aid worker,14-06-1977,cfb21d217ec7cd8748388fb0f0cb3984,1388308067,34.172601,-86.770413,0
307159,15-10-2020 16:01,3.54008E+15,fraud_Lynch Ltd,shopping_pos,9.41,Christian,Johns,M,892 Solis Neck,Lonsdale,MN,55046,44.4477,-93.4252,5211,Chief Strategy Officer,27-01-1987,fd07ea8e1d7ba7edb0b13124f08bbb29,1381852895,43.48371,-93.043344,0
58987,12-07-2020 01:40,4.42349E+15,fraud_Kutch and Sons,grocery_pos,109.83,Christopher,Ortega,M,5045 Emily Wall,Princeton,IA,52768,41.6858,-90.3706,1426,Agricultural consultant,06-03-1957,11d2ac094d91f6dd8bd83bc11e2955de,1373593229,42.652998,-91.302812,0
522713,24-12-2020 15:54,6.30469E+11,"fraud_Nienow, Barrows and Romaguera",personal_care,45.58,Meredith,Ayala,F,7107 Henderson Station,Cascade Locks,OR,97014,45.671,-121.8686,1288,Barrister,01-05-1936,67b89a5d187f8a0242a4154557ef264b,1387900488,44.898038,-121.772622,0
